Ch1,Ch2,Ch3,Ch4,Label
-67.01900720596313,70.48963436484337,-3.2312735617160797,112.37651386857033,rest
-73.36187753081322,64.74514803290367,8.975759893655777,73.4815543293953,rest
85.80826458334923,127.45579048991203,14.959599822759628,-96.57917645573616,rest
-12.805417448282242,95.38240846991539,15.079276621341705,44.16073867678642,rest
-92.03145810961723,51.46102339029312,-1.6754751801490784,134.99542880058289,rest
38.5359291434288,110.82071548700333,22.14020773768425,-72.04543274641037,rest
42.485263496637344,123.26710253953934,9.334790289402008,-26.5682492852211,rest
-97.65626764297485,56.128418534994125,5.385455936193466,138.34637916088104,rest
-8.377375900745392,84.73117339611053,17.951519787311554,8.138022303581238,rest
71.44704875349998,131.40512484312057,16.51539820432663,-92.86919569969177,rest
-58.64163130521774,67.61739119887352,8.01834550499916,104.59752196073532,rest
-57.44486331939697,62.71064245700836,0.8377375900745392,82.21796062588692,rest
67.61739119887352,128.05417448282242,24.294390112161636,-96.22014605998993,rest
-13.403801441192627,97.4169140458107,-2.3935359716415405,39.613020330667496,rest
-91.43307411670685,52.41843777894974,5.864163130521774,136.67090398073196,rest
38.29657554626465,113.81263545155525,16.754751801490784,-65.1041784286499,rest
43.44267788529396,119.3177681863308,15.438307017087936,-34.10788759589195,rest
-91.1937205195427,55.53003454208374,5.864163130521774,147.9205230474472,rest
-14.600569427013397,86.40664857625961,13.643155038356781,1.9148287773132324,rest
73.36187753081322,130.92641764879227,20.704086154699326,-81.61957663297653,rest
-62.11225846409798,68.33545199036598,10.411881476640701,109.26491710543633,rest
-71.80607914924622,61.27452087402344,9.215113490819931,70.13060396909714,rest
71.20769515633583,127.93449768424034,18.54990378022194,-95.74143886566162,rest
-8.736406296491623,92.51016530394554,10.651235073804855,46.79362824559212,rest
-105.31558275222778,47.03298184275627,3.1115967631340027,127.57546728849411,rest
41.647525906562805,111.29942268133163,24.773097306489944,-78.74733346700668,rest
53.734882563352585,122.4293649494648,11.967679858207703,-14.361215829849243,rest
-91.672427713871,58.28260090947151,0.3590303957462311,144.09086549282074,rest
-20.94343975186348,83.41472861170769,25.969865292310715,-4.069011151790619,rest
75.87509030103683,135.23478239774704,-0.5983839929103851,-76.11444389820099,rest
-59.83839929103851,68.2157751917839,2.6328895688056946,107.58944192528725,rest
-64.50579443573952,68.69448238611221,6.462547123432159,79.58507105708122,rest
73.24220073223114,130.08868005871773,26.92727968096733,-95.74143886566162,rest
-9.69382068514824,95.38240846991539,2.9919199645519257,38.5359291434288,rest
-95.74143886566162,51.22166979312897,5.62480953335762,134.27736800909042,rest
43.682031482458115,112.4961906671524,19.148287773132324,-59.95807608962059,rest
40.57043471932411,119.43744498491287,22.858268529176712,-38.057221949100494,rest
-90.23630613088608,54.33326655626297,-9.813497483730316,153.90436297655106,rest
-20.46473255753517,84.61149659752846,11.608649462461472,7.778991907835007,rest
75.15702950954437,130.32803365588188,23.33697572350502,-87.12470936775208,rest
-63.06967285275459,72.76349353790283,9.334790289402008,114.41101944446564,rest
-66.6599768102169,57.20550972223282,6.223193526268005,70.48963436484337,rest
65.70256242156029,128.05417448282242,16.1563678085804,-97.65626764297485,rest
-3.709980756044388,93.82661008834839,11.369295865297318,44.16073867678642,rest
-102.92204678058624,47.75104263424873,7.0609311163425446,129.2509424686432,rest
34.94562518596649,107.70911872386932,18.430226981639862,-68.33545199036598,rest
52.897144973278046,119.67679858207703,3.590303957462311,-23.935359716415405,rest
-92.15113490819931,51.93973058462143,10.411881476640701,146.3647246658802,rest
-14.959599822759628,83.41472861170769,21.182793349027634,3.709980756044388,rest
70.13060396909714,128.05417448282242,11.129942268133163,-91.43307411670685,rest
-60.4367832839489,68.45512878894806,6.103516727685928,112.13716027140617,rest
-64.98450163006783,59.24001529812813,10.292204678058624,84.01311260461807,rest
71.92575594782829,125.06225451827049,20.704086154699326,-95.14305487275124,rest
-3.3509503602981567,96.45949965715408,11.488972663879395,40.57043471932411,rest
-101.24657160043716,46.434597849845886,0.8377375900745392,126.37869930267334,rest
28.483078062534332,106.51235073804855,17.113782197237015,-60.197429686784744,rest
54.33326655626297,120.39485937356949,31.474998027086258,-32.07338201999664,rest
-93.82661008834839,51.93973058462143,-11.24961906671524,147.56149265170097,rest
